row_id,raw_image_path_from_csv,resolved_image_path,exists,file_size_bytes,issue
1643,/data/all_images/image_1643.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1643.jpeg,True,54415,
1644,/data/all_images/image_1644.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1644.jpeg,True,36277,
1645,/data/all_images/image_1645.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1645.jpeg,True,49489,
1646,/data/all_images/image_1646.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1646.jpeg,True,31703,
1647,/data/all_images/image_1647.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1647.jpeg,True,24488,
1648,/data/all_images/image_1648.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1648.jpeg,True,32666,
1649,/data/all_images/image_1649.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1649.jpeg,True,30167,
1650,/data/all_images/image_1650.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1650.jpeg,True,22573,
1651,/data/all_images/image_1651.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1651.jpeg,True,30029,
1652,/data/all_images/image_1652.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1652.jpeg,True,23017,
1653,/data/all_images/image_1653.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1653.jpeg,True,74010,
1654,/data/all_images/image_1654.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1654.png,True,29050,
1655,/data/all_images/image_1655.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1655.png,True,23996,
1656,/data/all_images/image_1656.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1656.jpeg,True,27932,
1657,/data/all_images/image_1657.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1657.jpeg,True,33772,
1658,/data/all_images/image_1658.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1658.png,True,23996,
1659,/data/all_images/image_1659.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1659.png,True,50103,
1660,/data/all_images/image_1660.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1660.jpeg,True,55658,
1661,/data/all_images/image_1661.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1661.jpeg,True,33808,
1662,/data/all_images/image_1662.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1662.jpeg,True,30332,
1663,/data/all_images/image_1663.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1663.jpeg,True,29023,
1664,/data/all_images/image_1664.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1664.png,True,36052,
1665,/data/all_images/image_1665.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1665.jpeg,True,30322,
1666,/data/all_images/image_1666.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1666.jpeg,True,43398,
1667,/data/all_images/image_1667.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1667.jpeg,True,45772,
1668,/data/all_images/image_1668.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1668.jpeg,True,43886,
1669,/data/all_images/image_1669.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1669.jpeg,True,33585,
1670,/data/all_images/image_1670.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1670.jpeg,True,49740,
1671,/data/all_images/image_1671.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1671.jpeg,True,26834,
1672,/data/all_images/image_1672.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1672.png,True,24462,
1673,/data/all_images/image_1673.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1673.jpeg,True,22379,
1674,/data/all_images/image_1674.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1674.jpeg,True,32036,
1675,/data/all_images/image_1675.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1675.jpeg,True,23321,
1676,/data/all_images/image_1676.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1676.jpeg,True,36039,
1677,/data/all_images/image_1677.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1677.jpeg,True,35584,
1678,/data/all_images/image_1678.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1678.jpeg,True,21251,
1679,/data/all_images/image_1679.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1679.jpeg,True,22432,
1680,/data/all_images/image_1680.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1680.jpeg,True,21431,
1681,/data/all_images/image_1681.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1681.jpeg,True,41948,
1682,/data/all_images/image_1682.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1682.png,True,25587,
1683,/data/all_images/image_1683.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1683.jpeg,True,23953,
1684,/data/all_images/image_1684.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1684.jpeg,True,21725,
1685,/data/all_images/image_1685.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1685.jpeg,True,35187,
1686,/data/all_images/image_1686.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1686.jpeg,True,23292,
1687,/data/all_images/image_1687.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1687.jpeg,True,61254,
1688,/data/all_images/image_1688.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1688.jpeg,True,25729,
1689,/data/all_images/image_1689.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1689.jpeg,True,71887,
1690,/data/all_images/image_1690.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1690.jpeg,True,27093,
1691,/data/all_images/image_1691.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1691.jpeg,True,58598,
1692,/data/all_images/image_1692.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1692.png,True,68251,
1693,/data/all_images/image_1693.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1693.png,True,22722,
1694,/data/all_images/image_1694.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1694.jpeg,True,87350,
1695,/data/all_images/image_1695.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1695.jpeg,True,32149,
1696,/data/all_images/image_1696.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1696.jpeg,True,51408,
1697,/data/all_images/image_1697.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1697.png,True,53555,
1698,/data/all_images/image_1698.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1698.png,True,39190,
1699,/data/all_images/image_1699.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1699.png,True,25963,
1700,/data/all_images/image_1700.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1700.jpeg,True,73885,
1701,/data/all_images/image_1701.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1701.png,True,33187,
1702,/data/all_images/image_1702.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1702.png,True,47666,
1703,/data/all_images/image_1703.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1703.png,True,41295,
1704,/data/all_images/image_1704.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1704.jpeg,True,26370,
1705,/data/all_images/image_1705.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1705.jpeg,True,34553,
1706,/data/all_images/image_1706.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1706.png,True,34621,
1707,/data/all_images/image_1707.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1707.jpeg,True,33572,
1708,/data/all_images/image_1708.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1708.png,True,30153,
1709,/data/all_images/image_1709.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1709.jpeg,True,40643,
1710,/data/all_images/image_1710.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1710.png,True,24651,
1711,/data/all_images/image_1711.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1711.png,True,24141,
1712,/data/all_images/image_1712.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1712.png,True,36459,
1713,/data/all_images/image_1713.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1713.jpeg,True,45427,
1714,/data/all_images/image_1714.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1714.jpeg,True,46426,
1715,/data/all_images/image_1715.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1715.png,True,31848,
1716,/data/all_images/image_1716.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1716.png,True,32934,
1717,/data/all_images/image_1717.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1717.png,True,31499,
1718,/data/all_images/image_1718.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1718.png,True,33495,
1719,/data/all_images/image_1719.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1719.png,True,31304,
1720,/data/all_images/image_1720.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1720.png,True,30358,
1721,/data/all_images/image_1721.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1721.jpeg,True,25262,
1722,/data/all_images/image_1722.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1722.png,True,26129,
1723,/data/all_images/image_1723.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1723.jpeg,True,37929,
1724,/data/all_images/image_1724.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1724.png,True,22186,
1725,/data/all_images/image_1725.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1725.png,True,34720,
1726,/data/all_images/image_1726.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1726.jpeg,True,31017,
1727,/data/all_images/image_1727.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1727.png,True,29323,
1728,/data/all_images/image_1728.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1728.png,True,24274,
1729,/data/all_images/image_1729.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1729.jpeg,True,27826,
1730,/data/all_images/image_1730.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1730.jpeg,True,29345,
1731,/data/all_images/image_1731.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1731.png,True,27133,
1732,/data/all_images/image_1732.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1732.png,True,28440,
1733,/data/all_images/image_1733.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1733.png,True,25950,
1734,/data/all_images/image_1734.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1734.png,True,26985,
1735,/data/all_images/image_1735.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1735.jpeg,True,35635,
1736,/data/all_images/image_1736.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1736.jpeg,True,49761,
1737,/data/all_images/image_1737.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1737.jpeg,True,20808,
1738,/data/all_images/image_1738.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1738.png,True,26503,
1739,/data/all_images/image_1739.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1739.png,True,26572,
1740,/data/all_images/image_1740.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1740.jpeg,True,34508,
1741,/data/all_images/image_1741.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1741.jpeg,True,32614,
1742,/data/all_images/image_1742.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1742.png,True,29174,
1743,/data/all_images/image_1743.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1743.png,True,33367,
1744,/data/all_images/image_1744.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1744.png,True,26014,
1745,/data/all_images/image_1745.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1745.png,True,34354,
1746,/data/all_images/image_1746.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1746.png,True,40789,
1747,/data/all_images/image_1747.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1747.png,True,28780,
1748,/data/all_images/image_1748.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1748.png,True,21296,
1749,/data/all_images/image_1749.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1749.png,True,22907,
1750,/data/all_images/image_1750.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1750.png,True,26875,
1751,/data/all_images/image_1751.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1751.jpeg,True,23073,
1752,/data/all_images/image_1752.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1752.jpeg,True,22358,
1753,/data/all_images/image_1753.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1753.jpeg,True,27809,
1754,/data/all_images/image_1754.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1754.jpeg,True,35839,
1755,/data/all_images/image_1755.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1755.jpeg,True,29962,
1756,/data/all_images/image_1756.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1756.jpeg,True,22787,
1757,/data/all_images/image_1757.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1757.png,True,26946,
1758,/data/all_images/image_1758.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1758.jpeg,True,24384,
1759,/data/all_images/image_1759.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1759.png,True,31311,
1760,/data/all_images/image_1760.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1760.png,True,23524,
1761,/data/all_images/image_1761.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1761.png,True,26491,
1762,/data/all_images/image_1762.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1762.png,True,23636,
1763,/data/all_images/image_1763.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1763.png,True,24827,
1764,/data/all_images/image_1764.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1764.jpeg,True,44053,
1765,/data/all_images/image_1765.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1765.png,True,31324,
1766,/data/all_images/image_1766.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1766.png,True,38614,
1767,/data/all_images/image_1767.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1767.jpeg,True,31533,
1768,/data/all_images/image_1768.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1768.jpeg,True,21092,
1769,/data/all_images/image_1769.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1769.jpeg,True,46640,
1770,/data/all_images/image_1770.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1770.png,True,32387,
1771,/data/all_images/image_1771.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1771.png,True,33398,
1772,/data/all_images/image_1772.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1772.jpeg,True,27960,
1773,/data/all_images/image_1773.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1773.jpeg,True,60526,
1774,/data/all_images/image_1774.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1774.jpeg,True,45049,
1775,/data/all_images/image_1775.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1775.png,True,54551,
1776,/data/all_images/image_1776.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1776.jpeg,True,35438,
1777,/data/all_images/image_1777.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1777.png,True,29463,
1778,/data/all_images/image_1778.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1778.jpeg,True,32555,
1779,/data/all_images/image_1779.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1779.jpeg,True,38527,
1780,/data/all_images/image_1780.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1780.png,True,36038,
1781,/data/all_images/image_1781.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1781.jpeg,True,47236,
1782,/data/all_images/image_1782.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1782.jpeg,True,48357,
1783,/data/all_images/image_1783.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1783.png,True,33089,
1784,/data/all_images/image_1784.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1784.png,True,33206,
1785,/data/all_images/image_1785.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1785.png,True,33620,
1786,/data/all_images/image_1786.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1786.jpeg,True,36784,
1787,/data/all_images/image_1787.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1787.png,True,35073,
1788,/data/all_images/image_1788.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1788.jpeg,True,44153,
1789,/data/all_images/image_1789.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1789.jpeg,True,41444,
1790,/data/all_images/image_1790.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1790.jpeg,True,47804,
1791,/data/all_images/image_1791.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1791.jpeg,True,43486,
1792,/data/all_images/image_1792.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1792.jpeg,True,34484,
1793,/data/all_images/image_1793.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1793.jpeg,True,30789,
1794,/data/all_images/image_1794.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1794.jpeg,True,32479,
1795,/data/all_images/image_1795.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1795.png,True,24926,
1796,/data/all_images/image_1796.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1796.jpeg,True,37521,
1797,/data/all_images/image_1797.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1797.jpeg,True,38297,
1798,/data/all_images/image_1798.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1798.jpeg,True,32560,
1799,/data/all_images/image_1799.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1799.jpeg,True,32427,
1800,/data/all_images/image_1800.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1800.png,True,23631,
1801,/data/all_images/image_1801.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1801.png,True,28863,
1802,/data/all_images/image_1802.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1802.png,True,23079,
1803,/data/all_images/image_1803.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1803.png,True,20600,
1804,/data/all_images/image_1804.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1804.png,True,29096,
1805,/data/all_images/image_1805.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1805.png,True,30679,
1806,/data/all_images/image_1806.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1806.jpeg,True,30999,
1807,/data/all_images/image_1807.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1807.jpeg,True,22088,
1808,/data/all_images/image_1808.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1808.jpeg,True,26905,
1809,/data/all_images/image_1809.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1809.jpeg,True,21911,
1810,/data/all_images/image_1810.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1810.jpeg,True,30828,
1811,/data/all_images/image_1811.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1811.jpeg,True,33114,
1812,/data/all_images/image_1812.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1812.png,True,27286,
1813,/data/all_images/image_1813.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1813.png,True,29201,
1814,/data/all_images/image_1814.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1814.png,True,32224,
1815,/data/all_images/image_1815.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1815.png,True,39237,
1816,/data/all_images/image_1816.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1816.png,True,26551,
1817,/data/all_images/image_1817.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1817.png,True,25140,
1818,/data/all_images/image_1818.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1818.jpeg,True,49221,
1819,/data/all_images/image_1819.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1819.png,True,26706,
1820,/data/all_images/image_1820.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1820.png,True,29849,
1821,/data/all_images/image_1821.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1821.png,True,20911,
1822,/data/all_images/image_1822.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1822.png,True,44776,
1823,/data/all_images/image_1823.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1823.png,True,46519,
1824,/data/all_images/image_1824.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1824.png,True,39768,
1825,/data/all_images/image_1825.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1825.jpeg,True,26255,
1826,/data/all_images/image_1826.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1826.png,True,21596,
1827,/data/all_images/image_1827.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1827.jpeg,True,27570,
1828,/data/all_images/image_1828.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1828.jpeg,True,30637,
1829,/data/all_images/image_1829.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1829.png,True,22154,
1830,/data/all_images/image_1830.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1830.jpeg,True,23600,
1831,/data/all_images/image_1831.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1831.jpeg,True,46254,
1832,/data/all_images/image_1832.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1832.jpeg,True,34759,
1833,/data/all_images/image_1833.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1833.png,True,20817,
1834,/data/all_images/image_1834.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1834.png,True,22520,
1835,/data/all_images/image_1835.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1835.jpeg,True,46113,
1836,/data/all_images/image_1836.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1836.jpeg,True,23789,
1837,/data/all_images/image_1837.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1837.png,True,42243,
1838,/data/all_images/image_1838.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1838.jpeg,True,90313,
1839,/data/all_images/image_1839.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1839.jpeg,True,21942,
1840,/data/all_images/image_1840.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1840.jpeg,True,24708,
1841,/data/all_images/image_1841.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1841.jpeg,True,29102,
1842,/data/all_images/image_1842.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1842.jpeg,True,77775,
1843,/data/all_images/image_1843.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1843.jpeg,True,73429,
1844,/data/all_images/image_1844.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1844.jpeg,True,47198,
1845,/data/all_images/image_1845.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1845.jpeg,True,48232,
1846,/data/all_images/image_1846.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1846.png,True,44825,
1847,/data/all_images/image_1847.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1847.jpeg,True,46113,
1848,/data/all_images/image_1848.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1848.jpeg,True,33138,
1849,/data/all_images/image_1849.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1849.jpeg,True,23171,
1850,/data/all_images/image_1850.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1850.png,True,39997,
1851,/data/all_images/image_1851.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1851.png,True,30462,
1852,/data/all_images/image_1852.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1852.png,True,36877,
1853,/data/all_images/image_1853.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1853.png,True,41380,
1854,/data/all_images/image_1854.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1854.png,True,21814,
1855,/data/all_images/image_1855.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1855.jpeg,True,25547,
1856,/data/all_images/image_1856.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1856.png,True,46234,
1857,/data/all_images/image_1857.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1857.png,True,48070,
1858,/data/all_images/image_1858.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1858.png,True,26360,
1859,/data/all_images/image_1859.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1859.png,True,23197,
1860,/data/all_images/image_1860.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1860.png,True,24603,
1861,/data/all_images/image_1861.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1861.png,True,29825,
1862,/data/all_images/image_1862.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1862.jpeg,True,21831,
1863,/data/all_images/image_1863.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1863.jpeg,True,68645,
1864,/data/all_images/image_1864.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1864.jpeg,True,39147,
1865,/data/all_images/image_1865.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1865.jpeg,True,61335,
1866,/data/all_images/image_1866.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1866.jpeg,True,33824,
1867,/data/all_images/image_1867.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1867.jpeg,True,39265,
1868,/data/all_images/image_1868.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1868.jpeg,True,38521,
1869,/data/all_images/image_1869.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1869.jpeg,True,31904,
1870,/data/all_images/image_1870.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1870.jpeg,True,42954,
1871,/data/all_images/image_1871.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1871.jpeg,True,29126,
1872,/data/all_images/image_1872.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1872.jpeg,True,48317,
1873,/data/all_images/image_1873.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1873.jpeg,True,59165,
1874,/data/all_images/image_1874.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1874.jpeg,True,86805,
1875,/data/all_images/image_1875.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1875.jpeg,True,49674,
1876,/data/all_images/image_1876.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1876.jpeg,True,27302,
1877,/data/all_images/image_1877.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1877.jpeg,True,39242,
1878,/data/all_images/image_1878.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1878.jpeg,True,33818,
1879,/data/all_images/image_1879.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1879.jpeg,True,85652,
1880,/data/all_images/image_1880.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1880.jpeg,True,52078,
1881,/data/all_images/image_1881.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1881.jpeg,True,23503,
1882,/data/all_images/image_1882.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_1882.jpeg,True,39614,
1883,/data/all_images/image_1883.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1883.png,True,29498,
1884,/data/all_images/image_1884.png,/DATA5/prabhakar/telecom/extracted_images/images/image_1884.png,True,40889,
